	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985834579515838464	2018-04-16 10:57:34	Marcus F.	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	190	0		27	171
985834489304756224	2018-04-16 10:57:12	Shay	Itaú filhos de uma puta	0	0		419	838
985833935069425664	2018-04-16 10:55:00	Salete Weimer	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/K6n9F0rsAP https://t.co/hb1mpVhAg0	112	0		93	79
985833790470795264	2018-04-16 10:54:26	Ricardo Sanches	RT @sidneyrezende: O lucro do Itaú ficou perto de R$ 25 bilhões em 2017. Tem gente dentro do banco que aposta que 2018 será  ainda mais “es…	192	0		9	304
985833507434921984	2018-04-16 10:53:18	CÂNDIDO DUARTE	RT @BrGil39: MAIS UM HIPÓCRITA? Saiba “Ponto A Ponto” Como Barroso Com O “Jeitinho Brasileiro” Beneficiou O Itaú, https://t.co/XCA105ryHi	9	0		735	754
985833491601477632	2018-04-16 10:53:14	Lucia Lula da Silva	RT @sidneyrezende: O Itaú é um dos patrocinadores da cobertura esportiva da Copa do Mundo. E conta com a presença de Luciano Huck como garo…	112	0		503	384
985833435922124800	2018-04-16 10:53:01	Pablo Luiz Leon	I'm at Itaú Unibanco Centro Tecnológico - @itau in São Paulo, SP https://t.co/EACcsUV9L5	0	0	Place(_api=<tweepy.api.API object at 0x00000135C270F400>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000135C270F400>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	69	223
985833401402974208	2018-04-16 10:52:53	ilonavarro	@scaphe @startupdareal Quase todas as “alternativas” são capitaneadas por grandes bancos. Quando ela é 100% privada… https://t.co/1vZTZ8tgYw	0	0		352	659
985832615289806849	2018-04-16 10:49:46	Arlene Costa	RT @sidneyrezende: O lucro do Itaú ficou perto de R$ 25 bilhões em 2017. Tem gente dentro do banco que aposta que 2018 será  ainda mais “es…	192	0		395	426
985832553537040384	2018-04-16 10:49:31	Elielson Silva	RT @sidneyrezende: Não só os donos do Itaú estão rindo felizes com o desastre do governo Temer, os espanhóis também. De jan a set de 2017,…	50	0		819	1402
985832252272726017	2018-04-16 10:48:19	Claudia Abreu	RT @sidneyrezende: Não só os donos do Itaú estão rindo felizes com o desastre do governo Temer, os espanhóis também. De jan a set de 2017,…	50	0		232	59
985832203098738689	2018-04-16 10:48:07	Nina LULA Delfim	RT @BrGil39: MAIS UM HIPÓCRITA? Saiba “Ponto A Ponto” Como Barroso Com O “Jeitinho Brasileiro” Beneficiou O Itaú, https://t.co/XCA105ryHi	9	0		3344	2864
985832032042455040	2018-04-16 10:47:26	Daniel Martins	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/K6n9F0rsAP https://t.co/hb1mpVhAg0	112	0		534	987
985831896218251264	2018-04-16 10:46:54	Anna Lula LIVRE	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/K6n9F0rsAP https://t.co/hb1mpVhAg0	112	0		138	1109
985831308906594305	2018-04-16 10:44:34	Marcoocram MORO-JB17 ????????	RT @valor_economico: BC vai observar concorrência no caso Itaú-XP https://t.co/cM8iQ9ubfo	1	0		4140	4654
985831215822405632	2018-04-16 10:44:12	Claudia Abreu	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/K6n9F0rsAP https://t.co/hb1mpVhAg0	112	0		232	59
985831064856875008	2018-04-16 10:43:36	LULA Livre	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/K6n9F0rsAP https://t.co/hb1mpVhAg0	112	0		1235	1846
985830905116848128	2018-04-16 10:42:58	Educação Ambiental	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/K6n9F0rsAP https://t.co/hb1mpVhAg0	112	0		713	955
