	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
986448358347812864	BancoInter	2018-04-18 03:36:30	Marco Aurélio	@ViniciusGNC @Bancointer Eu também!	0	0		16	116
986440686986809344	BancoInter	2018-04-18 03:06:01	Guilherme Taschetto	@Bancointer Pedi um convite pra uma conta PJ no Banco Inter há meses e nenhuma resposta recebi até agora... Como pessoa física adoro.	0	0		72	110
986433702342389762	BancoInter	2018-04-18 02:38:16	Reinan Lima	@Bancointer Já liguei, ele disse que o sistema iria mudar em até duas horas, só que nada ainda, continuar não enviando meu código via SMS e preciso fazer meu primeiro acesso	0	0		57	208
986433553360654336	BancoInter	2018-04-18 02:37:40	J A I M I S O N ???	@danielperrone @Bancointer Como tu ganhou isso?	0	0		181	1448
986426660470841344	BancoInter	2018-04-18 02:10:17	Everton SPFC	RT @Bancointer: Com o Seguro Proteção Financeira você garante a indenização da fatura do seu cartão de crédito diante de um imprevisto fina…	15	0		71	343
986422710728355840	BancoInter	2018-04-18 01:54:35	Rafael #SPFC Cotia	@SaoPauloFC Dá pra estampar BANCO INTER na testa dele é do Militão. Puro marketing. Parabéns @rai10oficial  é @RicardoRocha94 por 2 outdoor humano kkkkkkkk @Bancointer @SPFCBancoInter não perca essa oportunidade.	0	0		89	399
986421995389816834	BancoInter	2018-04-18 01:51:45	Almofadinhas ??	RT @danielperrone: Que presente fantástico eu recebi. Obrigado, @Bancointer pela lembrança e TMJ! #SPFC ?? https://t.co/BCcD5YsXmg	15	0		1345	1028
986421989471596544	BancoInter	2018-04-18 01:51:43	Almofadinhas ??	RT @JanLourencao01: @danielperrone @Bancointer Caraca esse é o melhor banco do mundo! @SPFCBancoInter @Bancointer	1	0		1345	1028
986421606783373312	BancoInter	2018-04-18 01:50:12	Jandson Lourenção	@danielperrone @Bancointer Caraca esse é o melhor banco do mundo! @SPFCBancoInter @Bancointer	1	2	Place(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, id='0090a6f53f20ebd0', url='https://api.twitter.com/1.1/geo/id/0090a6f53f20ebd0.json', place_type='city', name='São Bernardo do Campo', full_name='São Bernardo do Campo, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EB5B27F0>, type='Polygon', coordinates=[[[-46.650238, -23.966949], [-46.411072, -23.966949], [-46.411072, -23.64115], [-46.650238, -23.64115]]]), attributes={})	164	167
986417482960424962	BancoInter	2018-04-18 01:33:49	Fausto Lúcio	@Bancointer Como saber quais taxas irão ser aplicada a antecipação de recebíveis?	0	0		663	74
986416308752474112	BancoInter	2018-04-18 01:29:09	Clube da Fé!!!!!	@Bancointer @bfs185 @SPFCBancoInter Opa,Tesouro Direto tbm conta? Vou ver se começo a fazer com vcs então. CDB liquidez diária e TD	0	0		194	475
986413047177797633	BancoInter	2018-04-18 01:16:11	Catrina	"@yuktopus @adrian0marian0 @thelobbyboy @Bancointer Eu também continuo apaixonada! 
Só espero conseguir logo colocar as contas no débito automático pra poder cancelar minha outra conta... muitas empresas ainda não tem a opção do @Bancointer"	0	2		111	569
